cc_p20,cc_p40,cc_p60,cc_p80,cc_default,date,x,y,cc_p20_perc,cc_p40_perc,cc_p60_perc,cc_p80_perc,cc_default_perc,harvested,ndvi
52546,25937,20625,15982,29412,2018-12-02,7168,4096,20.0,9.9,7.9,6.1,11.2,6434,0.19421645689695394
257911,245974,228233,200688,253130,2019-01-01,7168,4096,98.4,93.8,87.1,76.6,96.6,50,0.1064693996073596
244393,224324,213584,202164,230226,2019-01-21,7168,4096,93.2,85.6,81.5,77.1,87.8,978,0.16904587173951302
7457,745,71,3,0,2019-02-20,7168,4096,2.8,0.3,0.0,0.0,0.0,30,0.5925393069275711
65753,39061,27436,17405,42839,2019-03-02,7168,4096,25.1,14.9,10.5,6.6,16.3,192,0.6165799466632236
10868,1878,371,32,830,2019-03-12,7168,4096,4.1,0.7,0.1,0.0,0.3,50,0.6619440526165697
257487,247423,234324,214734,250921,2019-04-11,7168,4096,98.2,94.4,89.4,81.9,95.7,1921,0.03535859481061879
176477,108669,78265,53795,118725,2019-04-21,7168,4096,67.3,41.5,29.9,20.5,45.3,21,0.3605007388769385
259118,251513,232425,206838,255905,2019-05-01,7168,4096,98.8,95.9,88.7,78.9,97.6,0,0.04461040682427322
43277,31045,26012,22053,32471,2019-05-11,7168,4096,16.5,11.8,9.9,8.4,12.4,6,0.6995515968991503
168546,98358,63657,36289,108076,2019-05-21,7168,4096,64.3,37.5,24.3,13.8,41.2,6,0.6065043035118028
254657,241782,224204,198460,247343,2019-06-10,7168,4096,97.1,92.2,85.5,75.7,94.4,51,0.3275354852151785
11542,2438,710,106,511,2019-06-20,7168,4096,4.4,0.9,0.3,0.0,0.2,762,0.7046378813076977
30564,15775,10912,7663,15920,2019-06-30,7168,4096,11.7,6.0,4.2,2.9,6.1,2015,0.5555841702272145
12747,2755,864,154,968,2019-07-20,7168,4096,4.9,1.1,0.3,0.1,0.4,2274,0.6026604092482288
124305,81358,63989,51480,90647,2019-07-30,7168,4096,47.4,31.0,24.4,19.6,34.6,3905,0.5204943551693862
8431,1931,614,108,643,2019-08-09,7168,4096,3.2,0.7,0.2,0.0,0.2,3911,0.5429873188280814
93871,73502,59063,46706,82538,2016-12-22,7168,4608,35.8,28.0,22.5,17.8,31.5,1474,0.4816171657494474
161808,142315,126137,101920,150840,2017-01-01,7168,4608,61.7,54.3,48.1,38.9,57.5,540,0.16003268044771213
240445,224213,208123,170241,229173,2017-01-11,7168,4608,91.7,85.5,79.4,64.9,87.4,692,0.3582871753170873
174102,159549,148703,133123,165803,2017-02-10,7168,4608,66.4,60.9,56.7,50.8,63.2,974,0.37343143812692203
172119,138779,116601,86308,150759,2017-02-20,7168,4608,65.7,52.9,44.5,32.9,57.5,1261,0.5898542237952504
140534,108030,84956,55128,118936,2017-03-02,7168,4608,53.6,41.2,32.4,21.0,45.4,1217,0.5308902721949545
15376,11608,8728,6180,13427,2017-03-12,7168,4608,5.9,4.4,3.3,2.4,5.1,1280,0.640919104938525
144,10,0,0,0,2017-04-01,7168,4608,0.1,0.0,0.0,0.0,0.0,1855,0.5491170085226181
1803,243,70,0,276,2017-04-11,7168,4608,0.7,0.1,0.0,0.0,0.1,1812,0.5258584896863583
186802,151732,129728,108845,164514,2017-05-01,7168,4608,71.3,57.9,49.5,41.5,62.8,552,0.1978380255742305
391,35,6,0,0,2017-05-11,7168,4608,0.1,0.0,0.0,0.0,0.0,1017,0.6170312873104715
247989,221985,200823,178000,234527,2017-05-21,7168,4608,94.6,84.7,76.6,67.9,89.5,234,0.2697516564683483
258869,252022,241742,221639,260725,2017-05-31,7168,4608,98.8,96.1,92.2,84.5,99.5,3781,0.2015308515581465
168410,124212,106080,89933,136252,2017-06-20,7168,4608,64.2,47.4,40.5,34.3,52.0,1717,0.4904404153822188
226143,158748,123530,98388,171415,2017-07-10,7168,4608,86.3,60.6,47.1,37.5,65.4,1953,0.5002079611032042
539,43,8,1,0,2017-07-20,7168,4608,0.2,0.0,0.0,0.0,0.0,2063,0.5966264588985021
248320,210699,192457,177494,220230,2017-07-30,7168,4608,94.7,80.4,73.4,67.7,84.0,2982,0.3591305217928836
185,24,2,0,0,2017-08-09,7168,4608,0.1,0.0,0.0,0.0,0.0,3924,0.4994016513526706
84,5,0,0,0,2017-08-19,7168,4608,0.0,0.0,0.0,0.0,0.0,5467,0.4374466146090936
47353,35745,29820,23957,42923,2017-09-08,7168,4608,18.1,13.6,11.4,9.1,16.4,4569,0.3331335036717557
180709,110675,81869,63316,122016,2017-09-18,7168,4608,68.9,42.2,31.2,24.2,46.5,10607,0.2646902579447547
25254,15087,12345,9012,17467,2017-09-28,7168,4608,9.6,5.8,4.7,3.4,6.7,12377,0.26103266346681103
110754,92320,82285,72137,103275,2017-10-08,7168,4608,42.2,35.2,31.4,27.5,39.4,7955,0.2055365146604041
221,21,1,0,0,2017-10-28,7168,4608,0.1,0.0,0.0,0.0,0.0,7181,0.30276164588545884
10670,7860,6047,4407,9122,2017-11-07,7168,4608,4.1,3.0,2.3,1.7,3.5,5487,0.3425481273727826
86861,65766,56026,46612,73382,2017-11-17,7168,4608,33.1,25.1,21.4,17.8,28.0,2957,0.4102648010226964
98055,74967,63318,51954,83251,2017-11-27,7168,4608,37.4,28.6,24.2,19.8,31.8,1700,0.3778045539462074
523,69,13,0,0,2017-12-07,7168,4608,0.2,0.0,0.0,0.0,0.0,1240,0.5523462012199857
96174,74258,64362,53807,81814,2017-12-17,7168,4608,36.7,28.3,24.6,20.5,31.2,911,0.3785454583175856
86127,69150,54298,38740,76586,2017-12-27,7168,4608,32.9,26.4,20.7,14.8,29.2,1239,0.5543566467750415
76282,53429,43041,30845,60452,2018-01-06,7168,4608,29.1,20.4,16.4,11.8,23.1,281,0.40291006188058187
183714,141488,121318,97422,150063,2018-01-26,7168,4608,70.1,54.0,46.3,37.2,57.2,475,0.4563693016552399
246840,235057,220520,207988,242164,2018-02-15,7168,4608,94.2,89.7,84.1,79.3,92.4,1614,0.19754069316829384
156052,129326,110236,88981,142474,2018-03-17,7168,4608,59.5,49.3,42.1,33.9,54.3,164,0.4729183088896055
235357,180897,145898,104845,194366,2018-04-16,7168,4608,89.8,69.0,55.7,40.0,74.1,57,0.3973058934349112
1026,294,51,1,292,2018-04-26,7168,4608,0.4,0.1,0.0,0.0,0.1,22,0.7298254438775387
262114,261566,260578,257988,262026,2018-05-06,7168,4608,100.0,99.8,99.4,98.4,100.0,0,-0.00019521909527989492
262142,262108,261149,258200,262144,2018-05-26,7168,4608,100.0,100.0,99.6,98.5,100.0,680,0.08365788839667483
1163,126,25,3,24,2018-06-05,7168,4608,0.4,0.0,0.0,0.0,0.0,2264,0.6301388324603073
63760,45697,33856,23349,51965,2018-06-15,7168,4608,24.3,17.4,12.9,8.9,19.8,2441,0.5890489232385953
250080,219459,177646,121651,240669,2018-06-25,7168,4608,95.4,83.7,67.8,46.4,91.8,2614,0.359473694449149
125095,96111,81271,66099,106321,2018-07-05,7168,4608,47.7,36.7,31.0,25.2,40.6,3357,0.5499497346122386
6589,3176,2119,1499,3509,2018-07-15,7168,4608,2.5,1.2,0.8,0.6,1.3,4226,0.4730454053710416
77346,37645,19294,8174,42087,2018-07-25,7168,4608,29.5,14.4,7.4,3.1,16.1,4998,0.4203940752674269
84682,56855,40877,26858,64773,2018-08-04,7168,4608,32.3,21.7,15.6,10.2,24.7,4101,0.42021595878294427
35630,20407,14320,9908,22479,2018-08-14,7168,4608,13.6,7.8,5.5,3.8,8.6,4973,0.3815025711727499
6801,3525,2176,979,4519,2018-08-24,7168,4608,2.6,1.3,0.8,0.4,1.7,7012,0.3631189275377559
129,20,7,1,0,2018-09-03,7168,4608,0.0,0.0,0.0,0.0,0.0,7428,0.3679854057522699
152292,127347,115896,102887,137627,2018-09-13,7168,4608,58.1,48.6,44.2,39.2,52.5,2777,0.15332783690151702
196158,144060,125380,108527,158736,2018-10-03,7168,4608,74.8,55.0,47.8,41.4,60.6,9267,0.21002603810284756
158728,130437,115530,100310,140322,2018-10-23,7168,4608,60.5,49.8,44.1,38.3,53.5,11401,0.2059540044738389
27750,21683,18399,14992,23945,2018-11-02,7168,4608,10.6,8.3,7.0,5.7,9.1,11597,0.22891586016615
17533,12148,9751,7623,13889,2018-11-12,7168,4608,6.7,4.6,3.7,2.9,5.3,10473,0.2236510756237368
51496,36971,29354,23758,41014,2018-11-22,7168,4608,19.6,14.1,11.2,9.1,15.6,7858,0.1864135850480129
23975,14663,11893,8608,17433,2018-12-02,7168,4608,9.1,5.6,4.5,3.3,6.7,11105,0.23014003814662595
261120,249339,231276,209647,255858,2019-01-01,7168,4608,99.6,95.1,88.2,80.0,97.6,247,0.1924289421245925
241055,206808,193751,178825,213956,2019-01-21,7168,4608,92.0,78.9,73.9,68.2,81.6,953,0.3159721473652893
268,22,0,0,0,2019-02-20,7168,4608,0.1,0.0,0.0,0.0,0.0,1011,0.592395774576698
144348,123798,110025,92758,130608,2019-03-02,7168,4608,55.1,47.2,42.0,35.4,49.8,215,0.16792110208811986
11899,6743,4202,1582,7867,2019-03-12,7168,4608,4.5,2.6,1.6,0.6,3.0,200,0.6422158602793389
171729,67058,46181,32213,74719,2019-04-11,7168,4608,65.5,25.6,17.6,12.3,28.5,251,0.5701431065349687
217464,154002,124721,97583,163739,2019-04-21,7168,4608,83.0,58.7,47.6,37.2,62.5,532,0.6746165845052491
261634,258926,248906,231910,260098,2019-05-01,7168,4608,99.8,98.8,95.0,88.5,99.2,5,0.0029089867344959256
448,35,3,0,0,2019-05-11,7168,4608,0.2,0.0,0.0,0.0,0.0,59,0.7091826804266537
260712,249019,232145,201230,253822,2019-05-21,7168,4608,99.5,95.0,88.6,76.8,96.8,679,0.3407804969583308
262144,262057,261433,257062,262144,2019-06-10,7168,4608,100.0,100.0,99.7,98.1,100.0,907,0.043662271416110884
1016,143,40,1,68,2019-06-20,7168,4608,0.4,0.1,0.0,0.0,0.0,1013,0.6746120927939515
6288,4185,3293,2378,4700,2019-06-30,7168,4608,2.4,1.6,1.3,0.9,1.8,1556,0.6433269193848314
1173,196,52,6,131,2019-07-20,7168,4608,0.4,0.1,0.0,0.0,0.0,1396,0.6272593934909072
166827,121980,98009,75984,135938,2019-07-30,7168,4608,63.6,46.5,37.4,29.0,51.9,1420,0.4181539825181673
686,106,27,4,13,2019-08-09,7168,4608,0.3,0.0,0.0,0.0,0.0,2783,0.548172514702471
103579,77999,61378,47703,88433,2016-12-22,7168,5120,39.5,29.8,23.4,18.2,33.7,4488,0.2341172162950663
156398,140921,129286,112994,146963,2017-01-01,7168,5120,59.7,53.8,49.3,43.1,56.1,5935,0.44753714816026585
258273,248351,236530,188784,251485,2017-01-11,7168,5120,98.5,94.7,90.2,72.0,95.9,119,0.2831561352068211
74271,62341,52534,42397,67149,2017-02-10,7168,5120,28.3,23.8,20.0,16.2,25.6,176,0.528110198675718
190195,166662,150794,127047,175868,2017-02-20,7168,5120,72.6,63.6,57.5,48.5,67.1,1748,0.2694666028016805
239189,226021,217423,204553,230847,2017-03-02,7168,5120,91.2,86.2,82.9,78.0,88.1,770,0.038635462752946666
1580,972,619,225,1068,2017-03-12,7168,5120,0.6,0.4,0.2,0.1,0.4,3030,0.6635078575164655
5,0,0,0,0,2017-04-01,7168,5120,0.0,0.0,0.0,0.0,0.0,2734,0.5552581380592901
22988,18551,15762,13178,20473,2017-04-11,7168,5120,8.8,7.1,6.0,5.0,7.8,1441,0.5210864497413821
219169,172357,139983,106262,187748,2017-05-01,7168,5120,83.6,65.7,53.4,40.5,71.6,122,0.35554587418435
20,2,0,0,0,2017-05-11,7168,5120,0.0,0.0,0.0,0.0,0.0,17,0.6432404807398513
212641,161031,130169,101863,177915,2017-05-21,7168,5120,81.1,61.4,49.7,38.9,67.9,36,0.4425770478716464
258684,247551,230204,194771,259521,2017-05-31,7168,5120,98.7,94.4,87.8,74.3,99.0,6497,0.24705922222595
145625,108326,96716,89061,114389,2017-06-20,7168,5120,55.6,41.3,36.9,34.0,43.6,1365,0.4112909154945968
220111,146071,116724,95228,158441,2017-07-10,7168,5120,84.0,55.7,44.5,36.3,60.4,3016,0.2543454189824618
9,0,0,0,0,2017-07-20,7168,5120,0.0,0.0,0.0,0.0,0.0,9423,0.5268439790326778
255508,232540,217091,202697,239675,2017-07-30,7168,5120,97.5,88.7,82.8,77.3,91.4,3359,0.1259035085892089
10,0,0,0,0,2017-08-09,7168,5120,0.0,0.0,0.0,0.0,0.0,12391,0.4467878200136158
6,0,0,0,0,2017-08-19,7168,5120,0.0,0.0,0.0,0.0,0.0,13611,0.40165740245272574
48297,35154,28312,21718,42405,2017-09-08,7168,5120,18.4,13.4,10.8,8.3,16.2,11763,0.3116196846813309
196034,116860,92047,77867,128430,2017-09-18,7168,5120,74.8,44.6,35.1,29.7,49.0,6060,0.16188446555029196
30368,17556,12160,4772,21973,2017-09-28,7168,5120,11.6,6.7,4.6,1.8,8.4,13242,0.3027060474673273
75676,59136,50943,42565,67538,2017-10-08,7168,5120,28.9,22.6,19.4,16.2,25.8,16516,0.2429826399794346
17,1,0,0,0,2017-10-28,7168,5120,0.0,0.0,0.0,0.0,0.0,15941,0.2878793679949051
50470,38230,29024,20056,44841,2017-11-07,7168,5120,19.3,14.6,11.1,7.7,17.1,10978,0.2932283171653568
79872,62644,54414,45826,68456,2017-11-17,7168,5120,30.5,23.9,20.8,17.5,26.1,8842,0.3634512753172572
178935,147146,127362,106394,160852,2017-11-27,7168,5120,68.3,56.1,48.6,40.6,61.4,2346,0.3033744782584103
27,2,0,0,0,2017-12-07,7168,5120,0.0,0.0,0.0,0.0,0.0,2906,0.496094338950464
160494,138369,125410,110606,149408,2017-12-17,7168,5120,61.2,52.8,47.8,42.2,57.0,1968,0.34342912417362154
153960,126532,102400,78137,140229,2017-12-27,7168,5120,58.7,48.3,39.1,29.8,53.5,3174,0.3516854393477879
95502,65616,54227,40806,74071,2018-01-06,7168,5120,36.4,25.0,20.7,15.6,28.3,2121,0.3918101610555877
248804,219126,202203,178642,226349,2018-01-26,7168,5120,94.9,83.6,77.1,68.1,86.3,906,0.13808538493993025
247684,234983,217406,203251,240497,2018-02-15,7168,5120,94.5,89.6,82.9,77.5,91.7,2124,0.2799654667494456
121574,94693,77334,59058,106681,2018-03-17,7168,5120,46.4,36.1,29.5,22.5,40.7,775,0.5657466600695753
250905,224602,198054,165067,233777,2018-04-16,7168,5120,95.7,85.7,75.6,63.0,89.2,875,0.2973265582172537
18,0,0,0,0,2018-04-26,7168,5120,0.0,0.0,0.0,0.0,0.0,251,0.7083430703135146
261643,260069,256808,249973,261772,2018-05-06,7168,5120,99.8,99.2,98.0,95.4,99.9,3091,0.04253771579248255
262144,262143,261853,257212,262144,2018-05-26,7168,5120,100.0,100.0,99.9,98.1,100.0,1523,0.15708981556339774
154,2,0,0,0,2018-06-05,7168,5120,0.1,0.0,0.0,0.0,0.0,5505,0.6181341290133737
51792,28204,17263,8176,34033,2018-06-15,7168,5120,19.8,10.8,6.6,3.1,13.0,4063,0.5425293470644589
213803,144533,86865,44253,172525,2018-06-25,7168,5120,81.6,55.1,33.1,16.9,65.8,4674,0.4006567415610789
238337,198745,178598,154180,210229,2018-07-05,7168,5120,90.9,75.8,68.1,58.8,80.2,5524,0.33306787134406635
25073,15028,10716,6702,18655,2018-07-15,7168,5120,9.6,5.7,4.1,2.6,7.1,8232,0.5355740153189832
2786,78,14,1,63,2018-07-25,7168,5120,1.1,0.0,0.0,0.0,0.0,9069,0.4851345644196551
74712,43453,27142,13447,52481,2018-08-04,7168,5120,28.5,16.6,10.4,5.1,20.0,7787,0.410079948747337
36272,22852,11296,5548,27302,2018-08-14,7168,5120,13.8,8.7,4.3,2.1,10.4,6712,0.3782612446451841
5958,3665,2192,1104,4389,2018-08-24,7168,5120,2.3,1.4,0.8,0.4,1.7,16730,0.3370664208470465
1,0,0,0,0,2018-09-03,7168,5120,0.0,0.0,0.0,0.0,0.0,16822,0.3368918647636401
174661,123406,105326,88867,138480,2018-09-13,7168,5120,66.6,47.1,40.2,33.9,52.8,11239,0.211395162574236
220165,195753,182666,169009,206649,2018-10-03,7168,5120,84.0,74.7,69.7,64.5,78.8,9046,0.11579374416319715
241202,209192,196863,186578,218227,2018-10-23,7168,5120,92.0,79.8,75.1,71.2,83.2,15353,0.11420490523061402
23552,15584,10259,6219,19181,2018-11-02,7168,5120,9.0,5.9,3.9,2.4,7.3,25309,0.22035669054455376
123144,98977,84963,70283,112073,2018-11-12,7168,5120,47.0,37.8,32.4,26.8,42.8,21486,0.2204545777860564
180496,157303,142395,129246,167020,2018-11-22,7168,5120,68.9,60.0,54.3,49.3,63.7,6001,0.08166691667142675
11896,5548,4232,2777,6826,2018-12-02,7168,5120,4.5,2.1,1.6,1.1,2.6,21670,0.20487473104570328
261713,256448,246689,224954,260870,2019-01-01,7168,5120,99.8,97.8,94.1,85.8,99.5,601,0.2590444227858296
204853,168124,151166,132188,177709,2019-01-21,7168,5120,78.1,64.1,57.7,50.4,67.8,984,0.3929505459560349
34,0,0,0,0,2019-02-20,7168,5120,0.0,0.0,0.0,0.0,0.0,1531,0.6041550941441246
115664,98166,88144,77820,104075,2019-03-02,7168,5120,44.1,37.4,33.6,29.7,39.7,2020,0.5946043533976613
3214,1629,757,35,2075,2019-03-12,7168,5120,1.2,0.6,0.3,0.0,0.8,1959,0.6593377029644863
187688,112197,92960,81169,117401,2019-04-11,7168,5120,71.6,42.8,35.5,31.0,44.8,273,0.5024845287089365
262144,262144,262144,262143,262144,2019-04-21,7168,5120,100.0,100.0,100.0,100.0,100.0,113,0.10769585942535556
262046,260959,259188,255956,261379,2019-05-01,7168,5120,100.0,99.5,98.9,97.6,99.7,746,0.02511367784616646
27,1,0,0,0,2019-05-11,7168,5120,0.0,0.0,0.0,0.0,0.0,193,0.7015150419684655
262117,259579,245524,208481,261202,2019-05-21,7168,5120,100.0,99.0,93.7,79.5,99.6,493,0.1969187246486638
262126,261878,260894,255918,262038,2019-06-10,7168,5120,100.0,99.9,99.5,97.6,100.0,492,0.12438032087479853
68,4,0,0,0,2019-06-20,7168,5120,0.0,0.0,0.0,0.0,0.0,262,0.6891503401255276
183,5,0,0,0,2019-06-30,7168,5120,0.1,0.0,0.0,0.0,0.0,2737,0.6502324806791825
78,3,0,0,0,2019-07-20,7168,5120,0.0,0.0,0.0,0.0,0.0,1939,0.6266808409488546
205849,152493,128497,103993,167310,2019-07-30,7168,5120,78.5,58.2,49.0,39.7,63.8,1456,0.4126402485488101
30,1,0,0,0,2019-08-09,7168,5120,0.0,0.0,0.0,0.0,0.0,4656,0.5780508279662421
95699,77698,68164,59207,84170,2016-12-22,7168,5632,36.5,29.6,26.0,22.6,32.1,474,0.1555191311138046
165584,150165,135944,110293,156349,2017-01-01,7168,5632,63.2,57.3,51.9,42.1,59.6,1955,0.3112394004550925
255747,244696,230970,185139,247766,2017-01-11,7168,5632,97.6,93.3,88.1,70.6,94.5,296,0.30858683477037513
81649,65507,52744,38872,73644,2017-02-10,7168,5632,31.1,25.0,20.1,14.8,28.1,23,0.5917575517673228
181932,167814,155945,138829,176060,2017-02-20,7168,5632,69.4,64.0,59.5,53.0,67.2,395,0.4006109828244176
259302,253410,243285,229312,257808,2017-03-02,7168,5632,98.9,96.7,92.8,87.5,98.3,46,0.002899876362770973
22198,17158,12923,8300,20146,2017-03-12,7168,5632,8.5,6.5,4.9,3.2,7.7,905,0.6568878231727108
510,0,0,0,0,2017-04-01,7168,5632,0.2,0.0,0.0,0.0,0.0,1352,0.5207145189898279
16626,8267,5415,3534,9567,2017-04-11,7168,5632,6.3,3.2,2.1,1.3,3.6,1180,0.4977296706700728
184438,122405,85114,61999,135259,2017-05-01,7168,5632,70.4,46.7,32.5,23.7,51.6,23,0.3557249565740989
82,4,1,0,0,2017-05-11,7168,5632,0.0,0.0,0.0,0.0,0.0,19,0.6138413531849691
166311,107404,81157,58440,120704,2017-05-21,7168,5632,63.4,41.0,31.0,22.3,46.0,19,0.4424565507649997
244791,191210,139191,81447,220443,2017-05-31,7168,5632,93.4,72.9,53.1,31.1,84.1,1309,0.2777802722754352
1760,264,87,1,380,2017-06-20,7168,5632,0.7,0.1,0.0,0.0,0.1,832,0.5789535036169882
261749,254297,238087,219627,257835,2017-07-10,7168,5632,99.8,97.0,90.8,83.8,98.4,216,0.1982648792236784
61,0,0,0,0,2017-07-20,7168,5632,0.0,0.0,0.0,0.0,0.0,1460,0.5762594122391705
247682,221951,205169,188786,229500,2017-07-30,7168,5632,94.5,84.7,78.3,72.0,87.5,535,0.13953411821438075
156,0,0,0,0,2017-08-09,7168,5632,0.1,0.0,0.0,0.0,0.0,5309,0.3577860667498672
24,0,0,0,0,2017-08-19,7168,5632,0.0,0.0,0.0,0.0,0.0,5298,0.33336975456120765
27848,17825,12841,7995,22508,2017-09-08,7168,5632,10.6,6.8,4.9,3.0,8.6,4577,0.2859679423478565
207653,164200,147555,134387,172769,2017-09-18,7168,5632,79.2,62.6,56.3,51.3,65.9,601,0.0772516367126502
96812,70913,61989,48123,77466,2017-09-28,7168,5632,36.9,27.1,23.6,18.4,29.6,5918,0.2610152574932681
86119,70182,62725,55630,78992,2017-10-08,7168,5632,32.9,26.8,23.9,21.2,30.1,4248,0.1510843215028021
496,5,0,0,0,2017-10-28,7168,5632,0.2,0.0,0.0,0.0,0.0,4523,0.26276812107790354
17671,12150,9485,6306,14567,2017-11-07,7168,5632,6.7,4.6,3.6,2.4,5.6,2816,0.32088301105931466
147065,124321,112495,100405,133406,2017-11-17,7168,5632,56.1,47.4,42.9,38.3,50.9,1121,0.3888617884027285
117867,88245,71108,54708,100251,2017-11-27,7168,5632,45.0,33.7,27.1,20.9,38.2,148,0.3456150996396875
438,9,0,0,0,2017-12-07,7168,5632,0.2,0.0,0.0,0.0,0.0,27,0.5546640344292754
33294,24463,19986,15304,28284,2017-12-17,7168,5632,12.7,9.3,7.6,5.8,10.8,438,0.4458281683288805
120422,102641,88114,74595,110594,2017-12-27,7168,5632,45.9,39.2,33.6,28.5,42.2,328,0.35667877520574626
94337,53945,39184,24902,63743,2018-01-06,7168,5632,36.0,20.6,14.9,9.5,24.3,207,0.34048291480996146
229971,187743,166538,142845,198542,2018-01-26,7168,5632,87.7,71.6,63.5,54.5,75.7,301,0.154249472546877
258987,251326,238885,225306,256294,2018-02-15,7168,5632,98.8,95.9,91.1,85.9,97.8,609,0.2094624798065084
154298,129312,111390,90649,142986,2018-03-17,7168,5632,58.9,49.3,42.5,34.6,54.5,2,0.5522521928212094
117942,75906,57483,41150,82464,2018-04-16,7168,5632,45.0,29.0,21.9,15.7,31.5,581,0.4104403111322015
61,2,0,0,0,2018-04-26,7168,5632,0.0,0.0,0.0,0.0,0.0,4,0.7382559864626927
208511,143393,113996,79379,156981,2018-05-06,7168,5632,79.5,54.7,43.5,30.3,59.9,2402,0.17967074696206028
262068,261849,260462,252883,262104,2018-05-26,7168,5632,100.0,99.9,99.4,96.5,100.0,212,0.365065469638239
727,19,0,0,0,2018-06-05,7168,5632,0.3,0.0,0.0,0.0,0.0,524,0.6563676822927106
54994,18050,9248,3579,21751,2018-06-15,7168,5632,21.0,6.9,3.5,1.4,8.3,195,0.5573953717690638
211096,129251,55632,12473,161106,2018-06-25,7168,5632,80.5,49.3,21.2,4.8,61.5,691,0.4836881075138309
150472,108657,91339,74872,117580,2018-07-05,7168,5632,57.4,41.4,34.8,28.6,44.9,853,0.3814729186420516
4025,129,1,0,0,2018-07-15,7168,5632,1.5,0.0,0.0,0.0,0.0,4223,0.4576284652564188
4867,433,20,0,558,2018-07-25,7168,5632,1.9,0.2,0.0,0.0,0.2,4297,0.4066412420692487
58406,32352,20813,13115,37750,2018-08-04,7168,5632,22.3,12.3,7.9,5.0,14.4,2975,0.32201552918544635
40586,22811,17141,12301,24773,2018-08-14,7168,5632,15.5,8.7,6.5,4.7,9.5,4399,0.3794130070123516
22427,15276,11981,8824,17672,2018-08-24,7168,5632,8.6,5.8,4.6,3.4,6.7,5853,0.31877864530106176
274,0,0,0,0,2018-09-03,7168,5632,0.1,0.0,0.0,0.0,0.0,6181,0.3154784862905646
169693,118292,99356,82335,133418,2018-09-13,7168,5632,64.7,45.1,37.9,31.4,50.9,3097,0.18505352851964765
100946,58359,45169,35077,68381,2018-10-03,7168,5632,38.5,22.3,17.2,13.4,26.1,5170,0.2437367628937317
204014,168356,150726,134872,181341,2018-10-23,7168,5632,77.8,64.2,57.5,51.4,69.2,6138,0.14779620697502502
101772,85513,77535,69664,93022,2018-11-02,7168,5632,38.8,32.6,29.6,26.6,35.5,7949,0.2318959817013188
33484,23129,18432,13657,27623,2018-11-12,7168,5632,12.8,8.8,7.0,5.2,10.5,3589,0.16337871287682876
190838,165114,150807,138777,173398,2018-11-22,7168,5632,72.8,63.0,57.5,52.9,66.1,1992,0.10942783133662401
2832,728,283,11,1034,2018-12-02,7168,5632,1.1,0.3,0.1,0.0,0.4,7462,0.2276724480022995
262110,261954,261378,259547,262144,2019-01-01,7168,5632,100.0,99.9,99.7,99.0,100.0,218,0.09200752959914144
172145,123368,105432,88538,133622,2019-01-21,7168,5632,65.7,47.1,40.2,33.8,51.0,38,0.518116644584008
89,0,0,0,0,2019-02-20,7168,5632,0.0,0.0,0.0,0.0,0.0,29,0.58692671795695
16732,11679,8226,4075,13385,2019-03-02,7168,5632,6.4,4.5,3.1,1.6,5.1,142,0.5793229206195839
172,1,0,0,0,2019-03-12,7168,5632,0.1,0.0,0.0,0.0,0.0,297,0.6642026183194197
261866,259130,249748,230544,261442,2019-04-11,7168,5632,99.9,98.9,95.3,87.9,99.7,641,0.22255611719521934
262143,262114,262097,262038,262144,2019-04-21,7168,5632,100.0,100.0,100.0,100.0,100.0,0,0.05852000481507299
225205,204754,186208,165220,212147,2019-05-01,7168,5632,85.9,78.1,71.0,63.0,80.9,1295,0.10193849168960106
954,6,0,0,0,2019-05-11,7168,5632,0.4,0.0,0.0,0.0,0.0,63,0.6857004140292665
261350,250377,226407,185045,254992,2019-05-21,7168,5632,99.7,95.5,86.4,70.6,97.3,351,0.2673919341524053
262138,261476,257569,238456,262122,2019-06-10,7168,5632,100.0,99.7,98.3,91.0,100.0,149,0.2355168190949913
431,6,0,0,0,2019-06-20,7168,5632,0.2,0.0,0.0,0.0,0.0,11,0.6823980449870525
309,9,0,0,0,2019-06-30,7168,5632,0.1,0.0,0.0,0.0,0.0,531,0.6512794506131052
340,12,0,0,0,2019-07-20,7168,5632,0.1,0.0,0.0,0.0,0.0,255,0.6242286503743657
182671,134486,111042,89729,147003,2019-07-30,7168,5632,69.7,51.3,42.4,34.2,56.1,56,0.26534344049405645
149,4,1,0,0,2019-08-09,7168,5632,0.1,0.0,0.0,0.0,0.0,235,0.5993734253392801
43476,26240,14136,7751,29091,2016-12-22,7168,6656,16.6,10.0,5.4,3.0,11.1,2970,0.36840579896558495
130372,111981,94527,69828,117604,2017-01-01,7168,6656,49.7,42.7,36.1,26.6,44.9,65,0.05446402774928148
143392,90805,42571,4781,100059,2017-01-11,7168,6656,54.7,34.6,16.2,1.8,38.2,287,0.5040692381894379
97779,77495,62048,42955,85487,2017-02-10,7168,6656,37.3,29.6,23.7,16.4,32.6,50,0.6413419062626833
117934,79719,65360,45675,87000,2017-02-20,7168,6656,45.0,30.4,24.9,17.4,33.2,151,0.31837355540492424
76563,53543,38424,25047,58216,2017-03-02,7168,6656,29.2,20.4,14.7,9.6,22.2,343,0.6072257983336504
7442,5398,4079,2462,6631,2017-03-12,7168,6656,2.8,2.1,1.6,0.9,2.5,594,0.6235752513760614
486,0,0,0,0,2017-04-01,7168,6656,0.2,0.0,0.0,0.0,0.0,888,0.4834591752413858
