cc_p20,cc_p40,cc_p60,cc_p80,cc_default,date,x,y,cc_p20_perc,cc_p40_perc,cc_p60_perc,cc_p80_perc,cc_default_perc
117867,88245,71108,54708,100251,2017-11-27,7168,5632,45.0,33.7,27.1,20.9,38.2
438,9,0,0,0,2017-12-07,7168,5632,0.2,0.0,0.0,0.0,0.0
33294,24463,19986,15304,28284,2017-12-17,7168,5632,12.7,9.3,7.6,5.8,10.8
120422,102641,88114,74595,110594,2017-12-27,7168,5632,45.9,39.2,33.6,28.5,42.2
94337,53945,39184,24902,63743,2018-01-06,7168,5632,36.0,20.6,14.9,9.5,24.3
229971,187743,166538,142845,198542,2018-01-26,7168,5632,87.7,71.6,63.5,54.5,75.7
258987,251326,238885,225306,256294,2018-02-15,7168,5632,98.8,95.9,91.1,85.9,97.8
154298,129312,111390,90649,142986,2018-03-17,7168,5632,58.9,49.3,42.5,34.6,54.5
117942,75906,57483,41150,82464,2018-04-16,7168,5632,45.0,29.0,21.9,15.7,31.5
61,2,0,0,0,2018-04-26,7168,5632,0.0,0.0,0.0,0.0,0.0
208511,143393,113996,79379,156981,2018-05-06,7168,5632,79.5,54.7,43.5,30.3,59.9
262068,261849,260462,252883,262104,2018-05-26,7168,5632,100.0,99.9,99.4,96.5,100.0
727,19,0,0,0,2018-06-05,7168,5632,0.3,0.0,0.0,0.0,0.0
54994,18050,9248,3579,21751,2018-06-15,7168,5632,21.0,6.9,3.5,1.4,8.3
211096,129251,55632,12473,161106,2018-06-25,7168,5632,80.5,49.3,21.2,4.8,61.5
150472,108657,91339,74872,117580,2018-07-05,7168,5632,57.4,41.4,34.8,28.6,44.9
4025,129,1,0,0,2018-07-15,7168,5632,1.5,0.0,0.0,0.0,0.0
4867,433,20,0,558,2018-07-25,7168,5632,1.9,0.2,0.0,0.0,0.2
58406,32352,20813,13115,37750,2018-08-04,7168,5632,22.3,12.3,7.9,5.0,14.4
40586,22811,17141,12301,24773,2018-08-14,7168,5632,15.5,8.7,6.5,4.7,9.5
22427,15276,11981,8824,17672,2018-08-24,7168,5632,8.6,5.8,4.6,3.4,6.7
274,0,0,0,0,2018-09-03,7168,5632,0.1,0.0,0.0,0.0,0.0
169693,118292,99356,82335,133418,2018-09-13,7168,5632,64.7,45.1,37.9,31.4,50.9
100946,58359,45169,35077,68381,2018-10-03,7168,5632,38.5,22.3,17.2,13.4,26.1
204014,168356,150726,134872,181341,2018-10-23,7168,5632,77.8,64.2,57.5,51.4,69.2
101772,85513,77535,69664,93022,2018-11-02,7168,5632,38.8,32.6,29.6,26.6,35.5
33484,23129,18432,13657,27623,2018-11-12,7168,5632,12.8,8.8,7.0,5.2,10.5
190838,165114,150807,138777,173398,2018-11-22,7168,5632,72.8,63.0,57.5,52.9,66.1
2832,728,283,11,1034,2018-12-02,7168,5632,1.1,0.3,0.1,0.0,0.4
262110,261954,261378,259547,262144,2019-01-01,7168,5632,100.0,99.9,99.7,99.0,100.0
172145,123368,105432,88538,133622,2019-01-21,7168,5632,65.7,47.1,40.2,33.8,51.0
89,0,0,0,0,2019-02-20,7168,5632,0.0,0.0,0.0,0.0,0.0
16732,11679,8226,4075,13385,2019-03-02,7168,5632,6.4,4.5,3.1,1.6,5.1
172,1,0,0,0,2019-03-12,7168,5632,0.1,0.0,0.0,0.0,0.0
261866,259130,249748,230544,261442,2019-04-11,7168,5632,99.9,98.9,95.3,87.9,99.7
262143,262114,262097,262038,262144,2019-04-21,7168,5632,100.0,100.0,100.0,100.0,100.0
225205,204754,186208,165220,212147,2019-05-01,7168,5632,85.9,78.1,71.0,63.0,80.9
954,6,0,0,0,2019-05-11,7168,5632,0.4,0.0,0.0,0.0,0.0
261350,250377,226407,185045,254992,2019-05-21,7168,5632,99.7,95.5,86.4,70.6,97.3
262138,261476,257569,238456,262122,2019-06-10,7168,5632,100.0,99.7,98.3,91.0,100.0
431,6,0,0,0,2019-06-20,7168,5632,0.2,0.0,0.0,0.0,0.0
309,9,0,0,0,2019-06-30,7168,5632,0.1,0.0,0.0,0.0,0.0
340,12,0,0,0,2019-07-20,7168,5632,0.1,0.0,0.0,0.0,0.0
182671,134486,111042,89729,147003,2019-07-30,7168,5632,69.7,51.3,42.4,34.2,56.1
149,4,1,0,0,2019-08-09,7168,5632,0.1,0.0,0.0,0.0,0.0
43476,26240,14136,7751,29091,2016-12-22,7168,6656,16.6,10.0,5.4,3.0,11.1
130372,111981,94527,69828,117604,2017-01-01,7168,6656,49.7,42.7,36.1,26.6,44.9
143392,90805,42571,4781,100059,2017-01-11,7168,6656,54.7,34.6,16.2,1.8,38.2
97779,77495,62048,42955,85487,2017-02-10,7168,6656,37.3,29.6,23.7,16.4,32.6
117934,79719,65360,45675,87000,2017-02-20,7168,6656,45.0,30.4,24.9,17.4,33.2
76563,53543,38424,25047,58216,2017-03-02,7168,6656,29.2,20.4,14.7,9.6,22.2
7442,5398,4079,2462,6631,2017-03-12,7168,6656,2.8,2.1,1.6,0.9,2.5
486,0,0,0,0,2017-04-01,7168,6656,0.2,0.0,0.0,0.0,0.0
403,0,0,0,0,2017-04-11,7168,6656,0.2,0.0,0.0,0.0,0.0
254096,236039,225102,208884,240449,2017-05-01,7168,6656,96.9,90.0,85.9,79.7,91.7
175,0,0,0,0,2017-05-11,7168,6656,0.1,0.0,0.0,0.0,0.0
3579,93,6,0,124,2017-05-21,7168,6656,1.4,0.0,0.0,0.0,0.0
25420,6774,3589,1714,8107,2017-05-31,7168,6656,9.7,2.6,1.4,0.7,3.1
1073,6,0,0,0,2017-06-20,7168,6656,0.4,0.0,0.0,0.0,0.0
61988,7525,2482,397,7875,2017-07-10,7168,6656,23.6,2.9,0.9,0.2,3.0
49,0,0,0,0,2017-07-20,7168,6656,0.0,0.0,0.0,0.0,0.0
111922,91005,83970,74390,97914,2017-07-30,7168,6656,42.7,34.7,32.0,28.4,37.4
121,0,0,0,0,2017-08-09,7168,6656,0.0,0.0,0.0,0.0,0.0
60,0,0,0,0,2017-08-19,7168,6656,0.0,0.0,0.0,0.0,0.0
73,0,0,0,0,2017-09-08,7168,6656,0.0,0.0,0.0,0.0,0.0
23717,1135,353,74,1223,2017-09-18,7168,6656,9.0,0.4,0.1,0.0,0.5
78851,54324,39512,24806,63333,2017-09-28,7168,6656,30.1,20.7,15.1,9.5,24.2
765,50,6,0,0,2017-10-08,7168,6656,0.3,0.0,0.0,0.0,0.0
357,8,0,0,0,2017-10-28,7168,6656,0.1,0.0,0.0,0.0,0.0
61639,50908,45717,39587,56029,2017-11-07,7168,6656,23.5,19.4,17.4,15.1,21.4
9509,4561,3370,2395,5035,2017-11-17,7168,6656,3.6,1.7,1.3,0.9,1.9
5285,2239,1279,398,3073,2017-11-27,7168,6656,2.0,0.9,0.5,0.2,1.2
838,171,94,12,228,2017-12-07,7168,6656,0.3,0.1,0.0,0.0,0.1
23800,15303,11431,7480,18446,2017-12-17,7168,6656,9.1,5.8,4.4,2.9,7.0
5073,2115,960,175,2742,2017-12-27,7168,6656,1.9,0.8,0.4,0.1,1.0
73842,43515,36695,29517,49854,2018-01-06,7168,6656,28.2,16.6,14.0,11.3,19.0
26627,14422,10505,6662,16454,2018-01-26,7168,6656,10.2,5.5,4.0,2.5,6.3
241606,222083,208375,197097,229477,2018-02-15,7168,6656,92.2,84.7,79.5,75.2,87.5
4219,2900,2009,1494,3386,2018-03-17,7168,6656,1.6,1.1,0.8,0.6,1.3
28411,5056,2089,680,6189,2018-04-16,7168,6656,10.8,1.9,0.8,0.3,2.4
220,8,0,0,0,2018-04-26,7168,6656,0.1,0.0,0.0,0.0,0.0
38201,6828,2851,1020,7868,2018-05-06,7168,6656,14.6,2.6,1.1,0.4,3.0
253175,203734,142937,105630,215092,2018-05-26,7168,6656,96.6,77.7,54.5,40.3,82.1
518,7,0,0,0,2018-06-05,7168,6656,0.2,0.0,0.0,0.0,0.0
92608,50364,36116,23384,59888,2018-06-15,7168,6656,35.3,19.2,13.8,8.9,22.8
207986,74795,18878,1968,98326,2018-06-25,7168,6656,79.3,28.5,7.2,0.8,37.5
28703,4875,3216,884,5431,2018-07-05,7168,6656,10.9,1.9,1.2,0.3,2.1
12567,69,1,0,0,2018-07-15,7168,6656,4.8,0.0,0.0,0.0,0.0
10986,158,0,0,0,2018-07-25,7168,6656,4.2,0.1,0.0,0.0,0.0
37429,22589,16278,10136,27937,2018-08-04,7168,6656,14.3,8.6,6.2,3.9,10.7
7705,55,0,0,0,2018-08-14,7168,6656,2.9,0.0,0.0,0.0,0.0
524,0,0,0,0,2018-08-24,7168,6656,0.2,0.0,0.0,0.0,0.0
57,0,0,0,0,2018-09-03,7168,6656,0.0,0.0,0.0,0.0,0.0
12690,5427,3993,2482,6893,2018-09-13,7168,6656,4.8,2.1,1.5,0.9,2.6
6783,146,16,0,25,2018-10-03,7168,6656,2.6,0.1,0.0,0.0,0.0
901,15,0,0,0,2018-10-23,7168,6656,0.3,0.0,0.0,0.0,0.0
478,15,1,0,0,2018-11-02,7168,6656,0.2,0.0,0.0,0.0,0.0
6841,3769,2630,1699,4679,2018-11-12,7168,6656,2.6,1.4,1.0,0.6,1.8
2268,478,169,3,499,2018-11-22,7168,6656,0.9,0.2,0.1,0.0,0.2
48326,26577,23505,20611,29786,2018-12-02,7168,6656,18.4,10.1,9.0,7.9,11.4
249351,226974,213336,196884,234165,2019-01-01,7168,6656,95.1,86.6,81.4,75.1,89.3
45860,26216,19696,12695,30354,2019-01-21,7168,6656,17.5,10.0,7.5,4.8,11.6
1676,1,0,0,0,2019-02-20,7168,6656,0.6,0.0,0.0,0.0,0.0
33352,23931,18046,11422,26889,2019-03-02,7168,6656,12.7,9.1,6.9,4.4,10.3
801,0,0,0,0,2019-03-12,7168,6656,0.3,0.0,0.0,0.0,0.0
246360,196627,156971,120714,213009,2019-04-11,7168,6656,94.0,75.0,59.9,46.0,81.3
262144,262128,261954,258985,262144,2019-04-21,7168,6656,100.0,100.0,99.9,98.8,100.0
261882,256841,241498,227301,260252,2019-05-01,7168,6656,99.9,98.0,92.1,86.7,99.3
627,3,0,0,0,2019-05-11,7168,6656,0.2,0.0,0.0,0.0,0.0
261546,257959,253689,245904,259751,2019-05-21,7168,6656,99.8,98.4,96.8,93.8,99.1
252926,233525,198600,141996,237696,2019-06-10,7168,6656,96.5,89.1,75.8,54.2,90.7
298,0,0,0,0,2019-06-20,7168,6656,0.1,0.0,0.0,0.0,0.0
809,5,0,0,0,2019-06-30,7168,6656,0.3,0.0,0.0,0.0,0.0
949,4,0,0,0,2019-07-20,7168,6656,0.4,0.0,0.0,0.0,0.0
176310,131271,106419,75039,146153,2019-07-30,7168,6656,67.3,50.1,40.6,28.6,55.8
265,6,0,0,0,2019-08-09,7168,6656,0.1,0.0,0.0,0.0,0.0
200201,166880,141239,120623,173310,2016-12-22,7168,7168,76.4,63.7,53.9,46.0,66.1
166198,151904,135364,103958,156143,2017-01-01,7168,7168,63.4,57.9,51.6,39.7,59.6
53404,26795,11655,4016,29427,2017-01-11,7168,7168,20.4,10.2,4.4,1.5,11.2
137081,110840,96263,81325,120069,2017-02-10,7168,7168,52.3,42.3,36.7,31.0,45.8
46594,38738,33350,24738,41720,2017-02-20,7168,7168,17.8,14.8,12.7,9.4,15.9
40917,21607,11981,3957,25003,2017-03-02,7168,7168,15.6,8.2,4.6,1.5,9.5
552,24,9,0,0,2017-03-12,7168,7168,0.2,0.0,0.0,0.0,0.0
3387,22,0,0,0,2017-04-01,7168,7168,1.3,0.0,0.0,0.0,0.0
473,25,1,0,0,2017-04-11,7168,7168,0.2,0.0,0.0,0.0,0.0
262135,262127,262084,261695,262144,2017-05-01,7168,7168,100.0,100.0,100.0,99.8,100.0
962,6,0,0,0,2017-05-11,7168,7168,0.4,0.0,0.0,0.0,0.0
1996,50,1,0,0,2017-05-21,7168,7168,0.8,0.0,0.0,0.0,0.0
29005,584,10,0,27,2017-05-31,7168,7168,11.1,0.2,0.0,0.0,0.0
3028,62,0,0,0,2017-06-20,7168,7168,1.2,0.0,0.0,0.0,0.0
63835,8022,20,0,5143,2017-07-10,7168,7168,24.4,3.1,0.0,0.0,2.0
793,17,1,0,0,2017-07-20,7168,7168,0.3,0.0,0.0,0.0,0.0
89033,64256,55710,48362,70569,2017-07-30,7168,7168,34.0,24.5,21.3,18.4,26.9
1194,13,0,0,0,2017-08-09,7168,7168,0.5,0.0,0.0,0.0,0.0
956,3,0,0,0,2017-08-19,7168,7168,0.4,0.0,0.0,0.0,0.0
404,1,0,0,0,2017-09-08,7168,7168,0.2,0.0,0.0,0.0,0.0
33717,1533,194,8,815,2017-09-18,7168,7168,12.9,0.6,0.1,0.0,0.3
17990,5904,2788,871,7797,2017-09-28,7168,7168,6.9,2.3,1.1,0.3,3.0
2099,93,14,0,57,2017-10-08,7168,7168,0.8,0.0,0.0,0.0,0.0
2255,45,2,0,0,2017-10-28,7168,7168,0.9,0.0,0.0,0.0,0.0
24194,17461,14935,12172,20249,2017-11-07,7168,7168,9.2,6.7,5.7,4.6,7.7
18442,4762,2438,1470,4675,2017-11-17,7168,7168,7.0,1.8,0.9,0.6,1.8
4092,123,1,0,0,2017-11-27,7168,7168,1.6,0.0,0.0,0.0,0.0
17563,8032,5645,4090,8745,2017-12-07,7168,7168,6.7,3.1,2.2,1.6,3.3
32687,20653,17252,14163,23083,2017-12-17,7168,7168,12.5,7.9,6.6,5.4,8.8
1555,78,7,1,0,2017-12-27,7168,7168,0.6,0.0,0.0,0.0,0.0
29138,1283,240,31,554,2018-01-06,7168,7168,11.1,0.5,0.1,0.0,0.2
8758,290,4,0,184,2018-01-26,7168,7168,3.3,0.1,0.0,0.0,0.1
248906,238035,225764,213051,245123,2018-02-15,7168,7168,95.0,90.8,86.1,81.3,93.5
592,25,1,0,0,2018-03-17,7168,7168,0.2,0.0,0.0,0.0,0.0
32931,4684,3163,1093,4827,2018-04-16,7168,7168,12.6,1.8,1.2,0.4,1.8
242,16,0,0,0,2018-04-26,7168,7168,0.1,0.0,0.0,0.0,0.0
48955,7799,3026,1015,8408,2018-05-06,7168,7168,18.7,3.0,1.2,0.4,3.2
160201,126309,94977,63338,135375,2018-05-26,7168,7168,61.1,48.2,36.2,24.2,51.6
2728,55,1,0,0,2018-06-05,7168,7168,1.0,0.0,0.0,0.0,0.0
24641,12051,8012,4969,14032,2018-06-15,7168,7168,9.4,4.6,3.1,1.9,5.4
190071,92079,29397,6618,115924,2018-06-25,7168,7168,72.5,35.1,11.2,2.5,44.2
38430,942,21,0,0,2018-07-05,7168,7168,14.7,0.4,0.0,0.0,0.0
15555,449,34,5,0,2018-07-15,7168,7168,5.9,0.2,0.0,0.0,0.0
19539,1169,79,14,13,2018-07-25,7168,7168,7.5,0.4,0.0,0.0,0.0
2780,83,0,0,0,2018-08-04,7168,7168,1.1,0.0,0.0,0.0,0.0
14313,115,1,0,0,2018-08-14,7168,7168,5.5,0.0,0.0,0.0,0.0
1492,19,0,0,0,2018-08-24,7168,7168,0.6,0.0,0.0,0.0,0.0
418,6,0,0,0,2018-09-03,7168,7168,0.2,0.0,0.0,0.0,0.0
14434,273,0,0,0,2018-09-13,7168,7168,5.5,0.1,0.0,0.0,0.0
17260,249,1,0,0,2018-10-03,7168,7168,6.6,0.1,0.0,0.0,0.0
4574,350,8,0,0,2018-10-23,7168,7168,1.7,0.1,0.0,0.0,0.0
4266,256,18,0,0,2018-11-02,7168,7168,1.6,0.1,0.0,0.0,0.0
8690,1850,623,90,2181,2018-11-12,7168,7168,3.3,0.7,0.2,0.0,0.8
9487,878,53,0,173,2018-11-22,7168,7168,3.6,0.3,0.0,0.0,0.1
86996,51024,42270,37197,55209,2018-12-02,7168,7168,33.2,19.5,16.1,14.2,21.1
220981,200740,172983,135788,210379,2019-01-01,7168,7168,84.3,76.6,66.0,51.8,80.3
92899,65063,53427,42509,72193,2019-01-21,7168,7168,35.4,24.8,20.4,16.2,27.5
1104,3,0,0,0,2019-02-20,7168,7168,0.4,0.0,0.0,0.0,0.0
105562,79609,66948,54071,87478,2019-03-02,7168,7168,40.3,30.4,25.5,20.6,33.4
6327,248,6,0,0,2019-03-12,7168,7168,2.4,0.1,0.0,0.0,0.0
76458,10991,3722,1215,10076,2019-04-11,7168,7168,29.2,4.2,1.4,0.5,3.8
130919,97952,76285,42029,105327,2019-04-21,7168,7168,49.9,37.4,29.1,16.0,40.2
216046,205445,192523,179572,209476,2019-05-01,7168,7168,82.4,78.4,73.4,68.5,79.9
8960,148,6,0,0,2019-05-11,7168,7168,3.4,0.1,0.0,0.0,0.0
251798,247775,236495,217231,249510,2019-05-21,7168,7168,96.1,94.5,90.2,82.9,95.2
124423,54892,25872,5620,57826,2019-06-10,7168,7168,47.5,20.9,9.9,2.1,22.1
1273,37,0,0,0,2019-06-20,7168,7168,0.5,0.0,0.0,0.0,0.0
2290,82,3,0,0,2019-06-30,7168,7168,0.9,0.0,0.0,0.0,0.0
3443,70,3,0,0,2019-07-20,7168,7168,1.3,0.0,0.0,0.0,0.0
253673,241793,232260,212515,246510,2019-07-30,7168,7168,96.8,92.2,88.6,81.1,94.0
926,33,0,0,0,2019-08-09,7168,7168,0.4,0.0,0.0,0.0,0.0
257480,250766,244944,236271,252833,2016-12-22,7168,9728,98.2,95.7,93.4,90.1,96.4
85962,74587,65851,53040,79689,2017-01-01,7168,9728,32.8,28.5,25.1,20.2,30.4
131244,99961,72600,50238,113310,2017-01-11,7168,9728,50.1,38.1,27.7,19.2,43.2
254413,228291,210812,187382,235339,2017-02-10,7168,9728,97.1,87.1,80.4,71.5,89.8
26208,18314,10823,4624,21244,2017-02-20,7168,9728,10.0,7.0,4.1,1.8,8.1
210220,187579,167081,136095,198712,2017-03-02,7168,9728,80.2,71.6,63.7,51.9,75.8
155577,132274,115336,96575,144850,2017-03-12,7168,9728,59.3,50.5,44.0,36.8,55.3
0,0,0,0,0,2017-04-01,7168,9728,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,2017-04-11,7168,9728,0.0,0.0,0.0,0.0,0.0
262144,262144,262144,262143,262144,2017-05-01,7168,9728,100.0,100.0,100.0,100.0,100.0
0,0,0,0,0,2017-05-11,7168,9728,0.0,0.0,0.0,0.0,0.0
36621,28098,22073,14871,32533,2017-05-21,7168,9728,14.0,10.7,8.4,5.7,12.4
57774,51435,46525,41543,55233,2017-05-31,7168,9728,22.0,19.6,17.7,15.8,21.1
10,0,0,0,0,2017-06-20,7168,9728,0.0,0.0,0.0,0.0,0.0
200943,135622,115206,101715,142553,2017-07-10,7168,9728,76.7,51.7,43.9,38.8,54.4
5,0,0,0,0,2017-07-20,7168,9728,0.0,0.0,0.0,0.0,0.0
247478,211232,192165,173872,224098,2017-07-30,7168,9728,94.4,80.6,73.3,66.3,85.5
0,0,0,0,0,2017-08-09,7168,9728,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,2017-08-19,7168,9728,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,2017-09-08,7168,9728,0.0,0.0,0.0,0.0,0.0
182490,146550,136865,129427,151255,2017-09-18,7168,9728,69.6,55.9,52.2,49.4,57.7
1,0,0,0,0,2017-09-28,7168,9728,0.0,0.0,0.0,0.0,0.0
155435,131871,120457,110124,143199,2017-10-08,7168,9728,59.3,50.3,46.0,42.0,54.6
14,0,0,0,0,2017-10-28,7168,9728,0.0,0.0,0.0,0.0,0.0
17198,13851,11788,9537,15729,2017-11-07,7168,9728,6.6,5.3,4.5,3.6,6.0
261334,256214,249881,236429,259111,2017-11-17,7168,9728,99.7,97.7,95.3,90.2,98.8
186066,157515,142495,125783,169351,2017-11-27,7168,9728,71.0,60.1,54.4,48.0,64.6
7604,5884,4346,2009,7384,2017-12-07,7168,9728,2.9,2.2,1.7,0.8,2.8
218283,191935,179828,167074,200385,2017-12-17,7168,9728,83.3,73.2,68.6,63.7,76.4
46845,35720,26569,18406,40447,2017-12-27,7168,9728,17.9,13.6,10.1,7.0,15.4
153912,117755,100075,81270,125541,2018-01-06,7168,9728,58.7,44.9,38.2,31.0,47.9
262042,261414,260650,258514,261846,2018-01-26,7168,9728,100.0,99.7,99.4,98.6,99.9
180297,168024,146460,127527,172631,2018-02-15,7168,9728,68.8,64.1,55.9,48.6,65.9
117078,102830,90894,76920,113202,2018-03-17,7168,9728,44.7,39.2,34.7,29.3,43.2
235013,157338,119773,79080,168495,2018-04-16,7168,9728,89.7,60.0,45.7,30.2,64.3
0,0,0,0,0,2018-04-26,7168,9728,0.0,0.0,0.0,0.0,0.0
201987,142206,113878,88229,156320,2018-05-06,7168,9728,77.1,54.2,43.4,33.7,59.6
104991,72665,56485,44856,80365,2018-05-26,7168,9728,40.1,27.7,21.5,17.1,30.7
1,0,0,0,0,2018-06-05,7168,9728,0.0,0.0,0.0,0.0,0.0
107218,80118,63589,46716,89719,2018-06-15,7168,9728,40.9,30.6,24.3,17.8,34.2
6589,1262,114,0,804,2018-06-25,7168,9728,2.5,0.5,0.0,0.0,0.3
33821,22118,17136,11458,26298,2018-07-05,7168,9728,12.9,8.4,6.5,4.4,10.0
5,0,0,0,0,2018-07-15,7168,9728,0.0,0.0,0.0,0.0,0.0
45,0,0,0,0,2018-07-25,7168,9728,0.0,0.0,0.0,0.0,0.0
5910,3569,2009,408,4831,2018-08-04,7168,9728,2.3,1.4,0.8,0.2,1.8
3,0,0,0,0,2018-08-14,7168,9728,0.0,0.0,0.0,0.0,0.0
6207,3965,2456,951,5244,2018-08-24,7168,9728,2.4,1.5,0.9,0.4,2.0
0,0,0,0,0,2018-09-03,7168,9728,0.0,0.0,0.0,0.0,0.0
207689,151179,137385,123344,165279,2018-09-13,7168,9728,79.2,57.7,52.4,47.1,63.0
133410,94580,83830,75066,106660,2018-10-03,7168,9728,50.9,36.1,32.0,28.6,40.7
69906,57921,51028,42587,65749,2018-10-23,7168,9728,26.7,22.1,19.5,16.2,25.1
32197,26700,23841,20132,30411,2018-11-02,7168,9728,12.3,10.2,9.1,7.7,11.6
13382,8926,7186,5096,10860,2018-11-12,7168,9728,5.1,3.4,2.7,1.9,4.1
27291,21458,17289,11739,24221,2018-11-22,7168,9728,10.4,8.2,6.6,4.5,9.2
154699,114667,99690,88861,126820,2018-12-02,7168,9728,59.0,43.7,38.0,33.9,48.4
252065,231620,215746,205204,238072,2019-01-01,7168,9728,96.2,88.4,82.3,78.3,90.8
92659,74409,64521,53664,82059,2019-01-21,7168,9728,35.3,28.4,24.6,20.5,31.3
1,0,0,0,0,2019-02-20,7168,9728,0.0,0.0,0.0,0.0,0.0
76287,62141,56187,47570,66147,2019-03-02,7168,9728,29.1,23.7,21.4,18.1,25.2
1,0,0,0,0,2019-03-12,7168,9728,0.0,0.0,0.0,0.0,0.0
53208,36755,28115,19033,41017,2019-04-11,7168,9728,20.3,14.0,10.7,7.3,15.6
93457,69524,54855,37583,76661,2019-04-21,7168,9728,35.7,26.5,20.9,14.3,29.2
73460,48694,34529,19086,53599,2019-05-01,7168,9728,28.0,18.6,13.2,7.3,20.4
2,0,0,0,0,2019-05-11,7168,9728,0.0,0.0,0.0,0.0,0.0
257851,239067,220250,200590,243488,2019-05-21,7168,9728,98.4,91.2,84.0,76.5,92.9
262144,262026,260200,252558,262144,2019-06-10,7168,9728,100.0,100.0,99.3,96.3,100.0
0,0,0,0,0,2019-06-20,7168,9728,0.0,0.0,0.0,0.0,0.0
97,0,0,0,0,2019-06-30,7168,9728,0.0,0.0,0.0,0.0,0.0
1,0,0,0,0,2019-07-20,7168,9728,0.0,0.0,0.0,0.0,0.0
1734,942,534,121,1300,2019-07-30,7168,9728,0.7,0.4,0.2,0.0,0.5
1,0,0,0,0,2019-08-09,7168,9728,0.0,0.0,0.0,0.0,0.0
222867,191391,177560,157595,199034,2016-12-22,7168,10240,85.0,73.0,67.7,60.1,75.9
85262,55554,35469,14609,60785,2017-01-01,7168,10240,32.5,21.2,13.5,5.6,23.2
71862,51696,36722,25550,59305,2017-01-11,7168,10240,27.4,19.7,14.0,9.7,22.6
171372,129512,107265,83550,140412,2017-02-10,7168,10240,65.4,49.4,40.9,31.9,53.6
5098,3311,1860,732,3869,2017-02-20,7168,10240,1.9,1.3,0.7,0.3,1.5
177880,145796,124041,95045,156002,2017-03-02,7168,10240,67.9,55.6,47.3,36.3,59.5
138181,115777,100673,85499,126214,2017-03-12,7168,10240,52.7,44.2,38.4,32.6,48.1
18,1,0,0,0,2017-04-01,7168,10240,0.0,0.0,0.0,0.0,0.0
1,0,0,0,0,2017-04-11,7168,10240,0.0,0.0,0.0,0.0,0.0
262144,262144,262110,261948,262144,2017-05-01,7168,10240,100.0,100.0,100.0,99.9,100.0
9,1,0,0,0,2017-05-11,7168,10240,0.0,0.0,0.0,0.0,0.0
7885,5521,4219,2926,6307,2017-05-21,7168,10240,3.0,2.1,1.6,1.1,2.4
26890,24146,21726,18319,25115,2017-05-31,7168,10240,10.3,9.2,8.3,7.0,9.6
42,8,2,0,0,2017-06-20,7168,10240,0.0,0.0,0.0,0.0,0.0
222242,173181,149390,129646,179542,2017-07-10,7168,10240,84.8,66.1,57.0,49.5,68.5
30,0,0,0,0,2017-07-20,7168,10240,0.0,0.0,0.0,0.0,0.0
201754,153968,139672,126791,165270,2017-07-30,7168,10240,77.0,58.7,53.3,48.4,63.0
3,0,0,0,0,2017-08-09,7168,10240,0.0,0.0,0.0,0.0,0.0
0,0,0,0,0,2017-08-19,7168,10240,0.0,0.0,0.0,0.0,0.0
5,0,0,0,0,2017-09-08,7168,10240,0.0,0.0,0.0,0.0,0.0
257195,217561,194109,179936,229333,2017-09-18,7168,10240,98.1,83.0,74.0,68.6,87.5
1,0,0,0,0,2017-09-28,7168,10240,0.0,0.0,0.0,0.0,0.0
138376,111056,101872,93021,121102,2017-10-08,7168,10240,52.8,42.4,38.9,35.5,46.2
17,0,0,0,0,2017-10-28,7168,10240,0.0,0.0,0.0,0.0,0.0
25467,19913,16706,11007,23240,2017-11-07,7168,10240,9.7,7.6,6.4,4.2,8.9
262144,262144,262142,262121,262144,2017-11-17,7168,10240,100.0,100.0,100.0,100.0,100.0
190456,142666,127427,113319,152540,2017-11-27,7168,10240,72.7,54.4,48.6,43.2,58.2
3729,2662,2073,1331,3256,2017-12-07,7168,10240,1.4,1.0,0.8,0.5,1.2
100439,73661,67706,61687,77660,2017-12-17,7168,10240,38.3,28.1,25.8,23.5,29.6
68023,50053,36840,24919,57527,2017-12-27,7168,10240,25.9,19.1,14.1,9.5,21.9
203853,157832,134041,113271,167525,2018-01-06,7168,10240,77.8,60.2,51.1,43.2,63.9
262144,262144,262138,261747,262144,2018-01-26,7168,10240,100.0,100.0,100.0,99.8,100.0
260822,251968,224616,189875,257126,2018-02-15,7168,10240,99.5,96.1,85.7,72.4,98.1
47850,40816,36242,31330,44901,2018-03-17,7168,10240,18.3,15.6,13.8,12.0,17.1
260002,242298,218713,190644,248391,2018-04-16,7168,10240,99.2,92.4,83.4,72.7,94.8
13,0,0,0,0,2018-04-26,7168,10240,0.0,0.0,0.0,0.0,0.0
222010,159687,127938,100432,172526,2018-05-06,7168,10240,84.7,60.9,48.8,38.3,65.8
68445,37913,26772,17063,43295,2018-05-26,7168,10240,26.1,14.5,10.2,6.5,16.5
12,0,0,0,0,2018-06-05,7168,10240,0.0,0.0,0.0,0.0,0.0
113133,79403,63635,47269,89805,2018-06-15,7168,10240,43.2,30.3,24.3,18.0,34.3
1643,42,7,0,13,2018-06-25,7168,10240,0.6,0.0,0.0,0.0,0.0
15742,7959,5899,3334,9823,2018-07-05,7168,10240,6.0,3.0,2.3,1.3,3.7
122,2,0,0,0,2018-07-15,7168,10240,0.0,0.0,0.0,0.0,0.0
348,7,0,0,0,2018-07-25,7168,10240,0.1,0.0,0.0,0.0,0.0
